Vehicle Full Code,Vehicle Code,OEM Model Name,SIAM Company Code,SIAM Segment 1,SIAM Segment 2,SIAM Fuel,Month,Year,Production Qty,Domestic Sale,Export Sale,Category,Category Name,YrMth
FIFCOCMSDI,FC,Ford Classic,FORD INDIA PVT LTD,C,Mid-Size,DIESEL,DEC,2014,59,152,0,PVPC,Passenger car PV,01-12-2014
FIFCOCMSPT,FC,Ford Classic,FORD INDIA PVT LTD,C,Mid-Size,PETROL,DEC,2014,306,32,449,PVPC,Passenger car PV,01-12-2014
FIFFOCMSDI,FF,Ford Fiesta,FORD INDIA PVT LTD,C,Mid-Size,DIESEL,DEC,2014,0,27,0,PVPC,Passenger car PV,01-12-2014
FIFFOCMSPT,FF,Ford Fiesta,FORD INDIA PVT LTD,C,Mid-Size,PETROL,DEC,2014,0,0,0,PVPC,Passenger car PV,01-12-2014
GMSLOCMSDI,SL,Sail,GENERAL MOTORS INDIA PVT LTD,C,Mid-Size,DIESEL,DEC,2014,75,226,0,PVPC,Passenger car PV,01-12-2014
GMSLOCMSPT,SL,Sail,GENERAL MOTORS INDIA PVT LTD,C,Mid-Size,PETROL,DEC,2014,167,249,0,PVPC,Passenger car PV,01-12-2014
HCCTCCMSDI,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,DIESEL,DEC,2014,3407,3162,2,PVPC,Passenger car PV,01-12-2014
HCCTCCMSPT,CT,City,HONDA CARS INDIA LTD,C+,Mid-Size,PETROL,DEC,2014,3256,2850,193,PVPC,Passenger car PV,01-12-2014
HYVRCCMSDI,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,DIESEL,DEC,2014,870,1468,2,PVPC,Passenger car PV,01-12-2014
HYVRCCMSPT,VR,Verna,HYUNDAI MOTOR INDIA LTD,C+,Mid-Size,PETROL,DEC,2014,642,435,0,PVPC,Passenger car PV,01-12-2014
MSERF1U1DI,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,DIESEL,DEC,2014,1167,2230,0,PVUV,Utility vehicles PV,01-12-2014
MSERF1U1PT,ER,Ertiga,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,DEC,2014,3027,2650,1020,PVUV,Utility vehicles PV,01-12-2014
MSGYF1U1PT,GY,Gypsy,MARUTI SUZUKI INDIA LTD,MPV,UV1,PETROL,DEC,2014,740,894,53,PVUV,Utility vehicles PV,01-12-2014
NMEAF1U1DI,EA,EVALIA,NISSAN MOTOR INDIA PVT LTD,MPV,UV1,DIESEL,DEC,2014,0,18,0,PVUV,Utility vehicles PV,01-12-2014
NMTOF2U1DI,TO,TERRANO,NISSAN MOTOR INDIA PVT LTD,SUV,UV1,DIESEL,DEC,2014,939,1406,0,PVUV,Utility vehicles PV,01-12-2014
NMTOF2U1PT,TO,TERRANO,NISSAN MOTOR INDIA PVT LTD,SUV,UV1,PETROL,DEC,2014,84,76,0,PVUV,Utility vehicles PV,01-12-2014
RIDRF2U1DI,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,DIESEL,DEC,2014,1695,3190,0,PVUV,Utility vehicles PV,01-12-2014
RIDRF2U1PT,DR,Duster,RENAULT INDIA PVT LTD,SUV,UV1,PETROL,DEC,2014,46,67,27,PVUV,Utility vehicles PV,01-12-2014
TMSOF1U1DI,SO,TATA Sumo,TATA MOTORS LTD,MPV,UV1,DIESEL,DEC,2014,1062,1324,30,PVUV,Utility vehicles PV,01-12-2014
GMEYF1U2DI,EY,Enjoy,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,DIESEL,DEC,2014,279,400,0,PVUV,Utility vehicles PV,01-12-2014
GMEYF1U2PT,EY,Enjoy,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,PETROL,DEC,2014,31,60,0,PVUV,Utility vehicles PV,01-12-2014
GMTVF1U2DI,TV,Tavera,GENERAL MOTORS INDIA PVT LTD,MPV,UV2,DIESEL,DEC,2014,304,542,0,PVUV,Utility vehicles PV,01-12-2014
MMHTF1U2DI,HT,HT,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,DEC,2014,0,0,0,PVUV,Utility vehicles PV,01-12-2014
MMSPF2U2DI,SP,Scorpio,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,DEC,2014,3540,3469,25,PVUV,Utility vehicles PV,01-12-2014
MMX5F2U2DI,X5,Xuv500,MAHINDRA & MAHINDRA LTD,SUV,UV2,DIESEL,DEC,2014,2246,2506,243,PVUV,Utility vehicles PV,01-12-2014
MMXOF1U2DI,XO,Xylo,MAHINDRA & MAHINDRA LTD,MPV,UV2,DIESEL,DEC,2014,351,658,5,PVUV,Utility vehicles PV,01-12-2014
TMSIF2U2DI,SI,Safari,TATA MOTORS LTD,SUV,UV2,DIESEL,DEC,2014,232,645,9,PVUV,Utility vehicles PV,01-12-2014
TKIAF1U2DI,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,DIESEL,DEC,2014,4882,4801,0,PVUV,Utility vehicles PV,01-12-2014
TKIAF1U2PT,IA,Innova,TOYOTA KIRLOSKAR MOTOR PVT LTD,MPV,UV2,PETROL,DEC,2014,0,0,0,PVUV,Utility vehicles PV,01-12-2014
FMFOF2U3DI,FO,Force One,FORCE MOTORS LTD,SUV,UV3,DIESEL,DEC,2014,0,2,0,PVUV,Utility vehicles PV,01-12-2014
FMTXF1U3DI,TX,Trax,FORCE MOTORS LTD,MPV,UV3,DIESEL,DEC,2014,150,206,0,PVUV,Utility vehicles PV,01-12-2014
TMAAF2U3DI,AA,Aria,TATA MOTORS LTD,SUV,UV3,DIESEL,DEC,2014,38,86,3,PVUV,Utility vehicles PV,01-12-2014
TMXNF2U3DI,XN,Xenon,TATA MOTORS LTD,SUV,UV3,DIESEL,DEC,2014,14,2,0,PVUV,Utility vehicles PV,01-12-2014
FIEVF2U4DI,EV,Endeavour,FORD INDIA PVT LTD,SUV,UV4:,DIESEL,DEC,2014,26,27,0,PVUV,Utility vehicles PV,01-12-2014
GMSKOBMIPT,SK,Spark,GENERAL MOTORS INDIA PVT LTD,B,Mini:,PETROL,DEC,2014,25,70,0,PVPC,Passenger car PV,01-12-2014
HYENOBMILP,EN,Eon,HYUNDAI MOTOR INDIA LTD,B,Mini:,LPG,DEC,2014,160,244,0,PVPC,Passenger car PV,01-12-2014
HYENOBMIPT,EN,Eon,HYUNDAI MOTOR INDIA LTD,B,Mini:,PETROL,DEC,2014,8765,5753,2579,PVPC,Passenger car PV,01-12-2014
HYSROBMILP,SR,Santro,HYUNDAI MOTOR INDIA LTD,B,Mini:,LPG,DEC,2014,0,0,0,PVPC,Passenger car PV,01-12-2014
HYSROBMIPT,SR,Santro,HYUNDAI MOTOR INDIA LTD,B,Mini:,PETROL,DEC,2014,0,1,0,PVPC,Passenger car PV,01-12-2014
MSAOOBMIPT,AO,Alto,MARUTI SUZUKI INDIA LTD,B,Mini:,PETROL,DEC,2014,26245,22296,3856,PVPC,Passenger car PV,01-12-2014
MSAROBMIPT,AR,A-Star,MARUTI SUZUKI INDIA LTD,B,Mini:,PETROL,DEC,2014,81,0,1070,PVPC,Passenger car PV,01-12-2014
MSM8OAMIPT,M8,M800,MARUTI SUZUKI INDIA LTD,A,Mini:,PETROL,DEC,2014,0,0,0,PVPC,Passenger car PV,01-12-2014
MSWROBMILP,WR,Wagon R,MARUTI SUZUKI INDIA LTD,B,Mini:,LPG,DEC,2014,0,0,0,PVPC,Passenger car PV,01-12-2014
